,city,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17
130,湧別町,96.17154756,75.32201961,89.09579336,87.79628079,77.18357048,92.73033072,77.60282284,85.16348157,86.27611004,95.04976836,81.97309795,77.62713005,86.30280421,86.41203567,89.81180908,100,98.38483832
131,滝上町,89.10209351,90.83441739,74.02978803,99.2948512,97.60584466,88.07560862,87.92049787,90.18556008,70.32354094,93.80672412,73.71490432,77.07389795,90.68392871,86.17850998,93.51386159,86.75770718,85.89016574
132,興部町,93.32250654,80.02440296,83.88334702,87.39846331,85.52727708,100,78.97596447,80.1888008,75.78029946,100,91.7833447,73.43479273,91.17424734,72.44073723,97.47363116,86.81609918,100
133,西興部村,91.98356563,79.61573357,74.41819464,98.49353525,84.93175925,87.28920998,82.71091654,72.49634126,53.34143214,84.25734422,51.59290702,60.82958133,85.84370788,88.30976468,84.59769102,88.68937185,76.71768145
134,雄武町,100,79.38794029,66.2652209,84.82780624,70.75465074,100,76.17789389,77.85945115,74.18513589,96.30241216,78.7400829,60.44545337,87.46373869,75.91331419,80.78118456,93.45800188,73.46717218
135,大空町,69.52746235,81.90966893,87.18864267,84.15108132,79.35843536,96.87579084,79.54025122,82.85482933,73.72586592,100,85.05913604,93.01152588,86.21988201,85.8828489,75.62009794,88.79494215,92.38021388
136,豊浦町,91.23284861,77.71893151,87.38379285,87.49615946,89.33245887,73.19372531,93.58493504,87.98503942,78.79082922,49.48885338,0,86.10241202,80.33765365,71.44572266,74.32988446,89.31150614,87.00708713
137,壮瞥町,79.91665633,76.91251658,62.9759489,88.00448409,36.51780925,100,84.85769374,84.30244989,77.30029788,85.54241705,66.76373482,78.63547436,92.98038864,72.210193,83.21447115,62.61157028,87.86024769
138,白老町,93.50001078,57.61899539,88.35196083,76.17682342,81.45485111,89.13088475,94.19266625,72.13050019,73.33496298,88.74755297,91.22124251,80.80798567,88.41642576,99.25577569,86.25940628,84.90645155,69.44767066
139,厚真町,99.37632584,83.9231669,56.70362216,79.87338878,76.12599024,0,72.73894669,98.20239213,90.96684322,71.60327976,88.48649587,97.48297225,44.80920948,87.44588987,73.7956811,90.87594429,90.47299228
140,洞爺湖町,88.24430399,75.11618803,100,95.16535364,86.1112157,89.76132626,87.03320591,84.86333399,66.78187254,85.17956768,77.54584837,91.99971796,91.11431717,94.99330513,92.16625859,94.39018001,67.70264193
141,安平町,96.99124247,93.48388289,89.9554382,80.24427404,91.176883,87.5867888,67.47138407,75.99040195,77.47689558,93.2552684,73.44318749,96.86372739,89.67584778,90.62610166,86.32239228,87.41062471,83.17737797
142,むかわ町,92.31796098,86.11410652,89.25333546,93.59149943,80.96628122,80.20684316,82.85625145,77.74953471,74.63718337,83.07469717,89.42009164,77.26236424,92.87678385,80.39090449,95.24957808,85.43406399,77.87345349
143,日高町,91.93217962,82.0857652,70.19921474,84.92970636,78.29284717,86.03130657,81.8390957,71.73219517,71.90496986,95.20525188,75.59166205,69.56738088,88.38582115,83.83731064,87.59444502,79.07922191,93.578707
144,平取町,93.61094753,81.43828523,75.73228924,94.0602718,91.10368125,90.85869815,90.31817204,82.66187176,78.28243971,71.06896138,71.25136025,74.54850108,88.35872105,81.56070465,83.85094347,94.72655771,95.07555748
145,新冠町,85.34916757,77.6847559,81.45509186,75.26167914,91.64932346,88.53507397,86.27343395,82.88567854,55.65911717,95.61894729,71.05537652,73.89284963,85.55638534,86.26908221,100,87.87665817,81.2331174
146,浦河町,99.84074657,85.07178602,87.61019621,84.76154257,92.29363578,82.7905943,88.26446887,88.40268912,69.52157955,90.93194996,76.42676868,72.54443302,86.95537823,90.22543161,85.44803137,76.43672952,82.90588119
147,様似町,96.44543834,74.251381,78.01431212,87.22593256,87.28268656,85.08998835,81.24729225,78.99091812,71.12375121,85.82605091,90.63453739,77.98739205,87.61502389,88.61495142,80.81991297,87.57011513,76.40933611
148,えりも町,87.55047754,77.04345529,81.18395032,81.58576659,85.28288833,78.17657533,77.9961678,86.5420418,73.66696651,65.77895324,75.58705849,76.80520503,88.24130927,89.37749944,95.25543013,76.1863846,72.10152288
149,新ひだか町,84.20774717,89.42331493,90.79353119,90.43906636,90.16753492,84.159896,91.89423347,81.68711116,80.07530063,93.01895932,95.39147102,76.78285614,87.82475537,88.6649148,92.99061231,83.42970944,100
150,音更町,87.14051901,81.77673611,80.54734163,85.50170536,91.51483277,91.16469396,77.41580932,77.93888934,80.51156706,99.41984926,97.66306304,77.39470572,89.25593948,79.0202743,90.50848672,85.91584591,93.42857355
151,士幌町,84.43692987,74.917731,74.35501278,70.31989537,77.37792565,82.10707033,90.50864999,84.66364844,69.61402513,94.34245532,96.38831363,75.99937166,79.23747531,87.98524603,99.21899361,99.75944391,100
152,上士幌町,100,80.91173794,87.58948525,69.03849147,85.34881356,91.23601517,83.69975157,89.19265928,68.92128841,83.35530122,74.74235926,85.14551,85.10827298,95.60018259,75.190712,60.77380089,94.95041108
153,鹿追町,85.53662682,82.74076088,77.72870063,73.67038548,68.48117796,100,80.10077647,76.82144165,85.8993527,100,84.54927726,84.2604545,83.8781161,86.88737113,90.03959898,95.2952539,93.11393578
154,新得町,86.64623952,86.72901169,90.39174086,79.40057328,93.04944537,98.75368086,94.61308735,75.19653325,82.50251155,80.87882559,74.04353048,66.71081104,86.36866098,77.40550014,68.34121483,97.83705867,84.91090808
155,清水町,85.85312816,80.04996627,86.63363746,66.70054819,90.08943548,90.16221249,92.64844753,84.2844252,90.05991069,92.30341131,94.96989312,80.82087927,96.57858374,65.79545635,88.15508069,84.19802962,94.82929373
156,芽室町,85.87717495,49.129273,86.08911604,73.94694974,82.00314161,92.60689259,88.93104419,90.84740982,79.33660696,83.29033456,87.77179908,77.02650649,78.66011066,88.96646542,83.96872693,84.27701675,85.40513968
157,中札内村,72.96984687,79.63654873,79.03159328,80.62193962,90.54765552,95.99038348,63.61375382,80.93593851,94.85765234,95.37300456,87.83083509,68.01367711,84.63881308,78.64971808,71.58181034,83.78818996,81.67300546
158,更別村,64.11234777,87.09778693,50.57270371,80.70102692,78.42488621,83.41050889,74.68081271,80.33510296,86.24614429,99.48598133,96.33031723,68.67993277,89.00329474,72.83492151,91.16215458,89.5050694,100
159,大樹町,93.82789824,91.77975682,82.90763146,78.73036147,95.04170566,84.42889318,83.02517936,99.90845401,69.36695742,83.55995774,76.19458426,65.44280169,88.74001762,79.79672866,88.60335467,71.933409,83.36689624
160,広尾町,97.18293974,69.34702963,77.30244251,92.41080135,80.64321774,81.64913648,93.82625899,85.21206681,79.70122284,83.69039118,75.40425872,71.58103483,76.38251717,73.87756135,83.81658079,76.55487279,70.3133041
161,幕別町,89.59522846,72.59873316,79.24533277,88.26391284,84.33935625,92.12122063,88.06489088,71.8433703,70.959902,89.09183695,96.3482254,81.06544539,83.99125178,96.76341183,99.93862279,76.06194654,87.77597363
162,池田町,96.69626339,77.09931581,75.74385502,86.15285641,86.61073993,82.70602374,93.43076927,85.52880773,77.67991453,95.2432902,83.49650297,67.11519465,85.99319139,76.71983995,94.99508981,100,83.02215625
163,豊頃町,61.32686836,91.96519029,65.51004367,88.08690336,79.35928495,91.19027468,85.67509557,89.36226042,72.44218926,100,80.79880742,56.2930493,88.71620964,86.26202511,88.23287414,75.78006737,100
164,本別町,100,81.73658939,69.38646393,83.26361755,93.27113623,81.42962309,86.22078357,83.05225351,81.08147884,100,70.39080447,69.53444689,90.5013331,80.81586503,92.45684041,93.23327269,83.42047593
165,足寄町,97.56091158,78.34428696,88.03886007,83.99507463,81.69499172,97.61967431,84.7658498,85.2623392,81.00854918,100,78.84748821,75.99452209,89.92263924,92.91957881,88.75330357,77.8647656,91.60393857
166,陸別町,70.04055061,80.5008046,74.60137826,91.38279075,88.11034369,91.62696339,88.43956147,85.09598763,75.18074424,100,81.88613626,64.95567623,82.02280471,81.11433073,88.46532377,79.19430426,83.94243284
167,浦幌町,84.83146596,79.23656901,81.52169375,89.51667543,81.25690345,85.58140902,92.71364695,86.71201667,82.11609882,79.97617637,83.70166003,77.39511717,82.79739035,88.55337466,94.88704885,77.78220794,89.98013476
168,釧路町,97.96961268,92.59931106,90.12102995,80.50977831,94.43741005,87.78116318,76.46557021,81.98201947,70.58492982,91.57323304,95.84466675,78.45691395,90.26389675,96.23095751,87.96878209,72.46178041,95.96176593
169,厚岸町,79.38123377,86.14145588,81.52618114,77.32558474,71.53043346,76.63751364,82.03485704,78.6740833,80.4466582,98.19984163,83.72064589,74.45650143,86.76694791,84.74166653,80.95931813,91.50259591,77.60741751
170,浜中町,68.76947133,82.5263554,58.58647201,86.2713939,70.11118003,88.38267592,85.90942735,88.2036282,59.4373074,96.60584614,82.34453765,70.04187931,77.49793714,87.62608778,79.56982942,70.67022142,71.63383515
171,標茶町,100,83.76758887,87.34052152,84.99262999,77.31462167,84.76720584,83.27530057,78.04468836,68.05287089,100,78.78771356,75.60253073,91.40297727,95.66600744,88.3212003,91.05803336,67.26584409
172,弟子屈町,94.54980131,91.24797548,82.30713764,82.35810996,95.10191653,88.82474676,85.16131276,91.70670027,79.31038477,92.60951314,84.11901588,81.18107342,86.39240397,97.76476896,87.00427495,98.74138929,100
173,鶴居村,80.52433716,77.29806313,84.48063009,78.87228125,83.87516897,100,82.79517979,75.5746578,75.04821741,100,66.5028811,96.36260337,78.98880349,80.85358151,91.09180227,70.59842986,89.12745447
174,白糠町,91.96981414,89.7852407,60.64295855,78.19252614,81.39897232,80.42030403,72.48030121,65.26707806,86.51657174,92.1389899,91.90439236,80.57273205,84.55995053,85.25732146,87.76923194,100,76.83446113
175,別海町,85.58854112,80.22930073,57.26789272,86.89043507,86.78560666,92.41365646,73.07363878,91.17300549,71.38783699,84.85659927,90.28062601,76.4690704,89.23620557,87.67945821,86.06778611,82.49287022,98.39094025
176,中標津町,94.67462721,82.75035936,81.69073499,78.60752644,97.95565182,94.95636585,89.4887384,94.13312509,85.50894242,87.43918126,100,92.19129009,78.38062578,100,96.20458598,87.32941219,99.73066661
177,標津町,100,75.03477057,76.16027478,85.63559565,88.12792923,95.33613749,85.53205172,82.29369974,72.395313,100,72.03095774,67.55018332,88.54354492,84.60120094,94.87384748,100,94.11385728
178,羅臼町,88.57421476,77.97794002,69.01221498,76.18933789,90.62762092,100,80.00368084,91.35541183,54.76694184,68.32288503,82.87841036,64.48556929,83.59704256,76.18177464,87.84616688,74.84835524,69.89520412
179,青森市,94.36099279,92.49606851,87.79148915,89.63632004,90.62399406,90.99733753,95.2964318,84.93125881,71.61178591,84.31497065,95.755378,87.94581321,81.50297857,89.39738934,95.32787331,79.30879309,84.99779811
180,弘前市,82.16671474,87.1118074,90.2831865,96.57600267,94.18344075,85.34286848,92.9754855,90.19479294,79.22067908,73.11931296,87.21881832,82.77077772,90.92215745,85.36817671,94.80928303,96.18510173,83.59315851
181,八戸市,91.12984471,87.68800513,98.27300496,87.71529049,92.10119742,90.43857975,79.28793022,88.60611328,82.07977055,92.95139938,98.85805907,88.75844253,96.09315213,86.95187943,92.31660664,89.17243896,96.58121208
182,黒石市,92.92732125,84.23191465,86.35349433,87.46705997,76.87478326,82.17061874,93.31582128,82.87355397,81.73797426,88.31635258,91.74523303,74.63377442,65.2317688,78.77661773,86.5001495,94.58629288,84.86069072
183,五所川原市,95.20148761,86.84698175,95.52346727,80.26233604,92.94328334,84.89687131,91.92117927,84.23746024,84.83336767,82.68903139,84.96300732,82.4882981,89.66734453,85.00408536,79.94503067,94.52033917,89.11855528
184,十和田市,82.41254217,86.70749394,84.7503434,97.71897447,93.8643405,92.98861804,93.92707052,94.04632744,84.72503829,87.17103626,91.91316296,94.80531348,87.45876436,85.46846966,100,80.90004809,87.43281979
185,三沢市,99.25379684,77.12037076,71.69242674,78.96344127,87.51142813,86.1653663,87.76522895,77.60438325,83.88420646,82.20526936,99.90780058,98.99163756,88.01440446,78.48215524,75.82059614,70.23229511,98.69585969
186,むつ市,89.21742568,83.39530019,98.99437253,99.20208007,92.25280102,98.40731552,91.27250855,86.04052241,84.07326003,86.47923166,96.15673552,89.66840308,91.79666948,73.89959029,94.71146234,83.67355938,92.78746605
187,つがる市,79.79616014,88.3811817,82.69539625,92.10542807,87.19175281,81.05940227,81.67878375,88.94482951,68.76990725,100,92.97620792,74.98768606,85.50523792,82.0687852,98.59639282,80.08476917,76.62575177
188,平川市,94.07160648,85.10989113,73.2312488,78.99502629,86.36541625,95.68174624,97.45094854,82.12491157,79.66189981,80.97952148,98.93698347,70.94102625,92.6723565,92.22882093,96.78951199,73.80023225,72.23649595
189,平内町,84.73293385,80.84060284,86.13318531,86.51548018,86.06948806,98.60869867,81.30949085,78.55666694,82.96793453,93.03722917,88.40763185,76.60111968,88.68956861,68.1216872,85.22831296,94.3185145,81.06132943
190,今別町,83.33251564,85.79927617,82.17188485,90.97848102,85.25737696,78.01599077,86.03222079,89.67371951,81.99397911,86.88568355,65.40128514,68.64296346,74.71760422,77.53756378,80.23892853,94.61789433,70.40636554
191,蓬田村,82.85188089,85.76731224,79.6002905,81.12603396,80.92424094,88.58043045,65.31478849,73.61763667,65.83448595,92.09769376,65.21468187,74.04221931,78.08990181,66.92056455,90.39359726,82.10803088,90.48204745
192,外ヶ浜町,95.11413801,71.39037353,86.36927907,100,79.58221581,80.20503195,85.89897223,83.39402681,72.51827548,91.89762626,83.56544724,91.35723696,82.92828086,74.27334482,97.49232047,89.62705274,90.97968802
193,鰺ヶ沢町,69.1011989,72.52076393,89.55575675,80.52259434,89.64410624,89.71417171,84.50063534,68.87657484,74.76836566,93.06023749,74.05291275,83.612228,78.6409507,83.83950599,74.99650371,89.29080282,79.09587478
194,深浦町,93.90411605,79.159739,87.88183565,87.15609407,84.96089697,71.58609555,84.76800933,76.35219519,83.06637865,91.46195885,70.70859072,77.82479524,85.56054741,80.47891271,89.76302715,82.83704031,79.62073012
195,西目屋村,83.90161389,82.91402972,74.58361099,87.3774702,86.85023205,69.66039474,82.48723812,91.74670395,56.5560873,96.94470774,61.68176159,82.00665632,88.15506475,79.5234267,76.32270309,91.95769036,93.78680174
196,藤崎町,83.85871724,86.0193878,92.78830508,96.71073786,83.99097245,80.7304108,85.75391402,85.30506181,89.24442864,92.92936221,98.83728004,69.00479645,88.76269337,86.49736718,90.59880731,74.39575311,81.12966656
197,大鰐町,85.24422699,100,79.71992725,71.00600497,76.3765339,88.17598277,78.84125787,75.7493101,69.00141559,69.93309849,79.48464244,73.9000767,82.33989607,89.05079665,86.31596853,66.04863688,92.15466831
198,田舎館村,75.02302423,86.52647388,76.26007539,83.59429566,74.46236182,78.27018661,74.10297694,75.83458547,80.53837232,65.7360895,77.00462795,68.82725802,85.49341154,80.09266385,83.82682238,73.34298053,83.09935965
199,板柳町,86.25048307,80.73229977,85.59578201,100,82.99264115,84.84374754,73.77628212,76.17484641,72.33152055,86.46366437,78.99240426,86.63673393,84.8908703,66.35919513,77.89191335,100,98.91673171
200,鶴田町,87.8761628,76.57803026,85.87127174,74.01633249,74.7175568,91.78508357,84.98391362,78.30772083,100,79.40815849,85.72552581,68.3448474,87.98275043,84.948367,86.82968397,74.21248519,89.09225033
201,中泊町,88.59618546,83.12533029,80.07818935,80.18704081,88.05229445,80.38263416,87.54403056,76.68871375,76.43383381,100,80.37798418,77.45899136,85.29288637,81.34819381,98.65107643,93.5685071,85.97148984
202,野辺地町,78.56307043,81.3007434,84.45636931,86.82267905,89.7113653,81.6860107,89.84124309,79.20397678,69.86761023,81.59385715,85.58574835,71.12859834,81.74970542,86.99703762,84.67474557,90.62507755,88.05915462
203,七戸町,88.48491424,85.57459489,82.2513764,85.64100012,89.74690608,84.53642102,92.70054372,86.32120058,75.57331442,88.65491283,92.5807106,76.28093748,86.71852172,84.9044768,87.03196822,99.32041396,84.44894205
204,六戸町,96.05608107,85.0887324,80.09843817,82.49140625,89.48679812,97.64002687,87.79801013,83.49014795,81.99066919,84.89818525,87.54138513,78.28472758,90.3060697,86.76793556,100,93.88715901,96.85424677
205,横浜町,88.20525704,77.40182133,80.81212663,77.32751895,94.03789425,81.38758065,86.37873559,79.16735967,68.33542127,83.64428712,73.60813549,77.85515825,86.97389815,90.04609413,87.82826627,100,76.40748938
206,東北町,89.53563549,82.28282479,67.60340996,72.26368938,87.54631766,92.07608067,93.99182707,95.79884845,70.54911287,97.46625845,100,84.82246309,86.06619728,80.4292686,82.54639428,100,94.01356307
207,六ヶ所村,97.54236786,87.50859106,100,82.20835089,72.67086515,88.20545745,93.00188147,94.34553375,69.93341279,69.97999708,85.62862424,88.1590317,77.714028,87.15816298,87.43211834,79.77385536,94.26566391
208,おいらせ町,82.80132497,89.30594687,73.55586943,90.57880152,89.3696533,96.78263911,89.83932254,96.94977684,77.47486154,89.25002356,94.46480658,81.18606821,92.4402553,91.30548376,96.19877228,72.13041024,83.51543774
209,大間町,84.4382183,82.63121064,73.52242432,82.90664861,84.18683047,98.54663907,88.06622102,86.26640766,81.74295654,92.1352458,86.26587314,90.16683013,87.63112101,67.77556806,73.20184294,87.68706101,75.12557212
210,東通村,71.54570142,78.49791146,82.62520612,76.20745247,81.90200222,100,76.2372154,100,78.8243178,86.23707489,63.31466687,89.86791537,75.57210859,94.50875919,88.50395469,64.93414557,100
211,風間浦村,68.86265968,68.96199328,73.94319022,84.12042051,86.34793588,88.67646402,63.6590312,67.79637282,64.49015614,75.58469808,64.51194665,82.4379805,88.45130911,57.90328204,100,84.61365181,70.67326844
